label,message,msg_new
1,东瑞揽胜x#楼，xx--xxx全明户型，四月盛大开盘，起火认筹中，详情联系xxxxxxxxxxx赵文强,东瑞 揽胜 楼 全明 户型 四月 盛大 开盘 起火 认筹中 详情 联系 赵文强
1,爱婴宝全场duang购惊喜！x月x日-x日购合生元系列奶粉x听送x听同品再立减xx元，每位会员限参加x次，欢迎选购。,爱 婴宝 全场 购 惊喜 月 日日 购 合生元 系列 奶粉 听 送 听 同品 再立 减元 每位 会员 限 参加 次 欢迎 选购
1,中国建设银行。户名。杨春林。xxxx.xxxx,中国建设银行 户名 杨春林
0,但专业投资机构的评价标准远更复杂更严格,但 专业 投资 机构 的 评价 标准 远 更 复杂 更 严格
0,我知道他渣花心自负可他还是我最喜欢的可能就是因为拐角处故意绊倒我话剧表演帮我解说GoldCoast飞机上聊一个小时就能让我记住五六年青春原来不单调能有一个人还是很开心,知道 渣 花心 自负 可 最 喜欢 的 拐角处 绊倒 话剧表演 帮 解说 飞机 上聊 一个 小时 就 能 让 记住 五六年 青春 原来 不 单调 能 有 一个 人 开心
1,您好，感谢您致电新民土咖啡花园餐厅，这里有咖啡、美酒、佳肴、商务包场等，地址：成都市春熙路小科甲巷x号第一城购物广场B座x楼。【新民土咖啡】,您好 感谢您 致电 新民 土 咖啡 花园 餐厅 有 咖啡 美酒佳肴 商务 包场 等 地址 成都市 春熙路 小 科甲 巷号 第一 城 购物广场 座楼 新民 土 咖啡
1,你好，新的一年工作开始了，祝福你新年快乐，工作顺利！山东优惠低价电瓶车出租，服务热情，安全快速，欢迎你乘坐！张师傅！,你好 新 的 一年 工作 祝福 新年快乐 工作 顺利 山东 优惠 低价 电瓶车 出租 服务 热情 安全 快速 欢迎 乘坐 张师傅
1,杀猪啦杀猪啦正月十五理务关生态猪肉市里送货啦，当腰xx腿肉xx下货xx猪肚xx猪头xx数量有限，欢迎订购电话xxxxxxxxxxx,杀猪 杀猪 正月十五 理务关 生态 猪肉 市里 送货 当腰 腿肉 下货 猪肚 猪头 数量 有限 欢迎 订购电话
0,跟车电话13311196917,跟车 电话
1,好消息：邓城众信学校招聘幼儿园教师、校车司机，待遇好工资高。咨询：xxxxxxxxxxx,好消息 邓城 众信 学校 招聘 幼儿园 教师 校车 司机 待遇 好 工资 高 咨询
1,东莞亿佳拉链有限公司欢迎您.生产销售各种拉链,东莞 亿佳 拉链 有限公司 欢迎您 生产 销售 拉链
0,因为我小孩得了巨细胞病毒感染、先天性甲状腺功能低、胆红素、先天性心脏病、蚕豆病和肝炎综合症为了救治,小孩 得 巨细胞 病毒感染 先天性 甲状腺 功能 低 胆红素 先天性 心脏病 蚕豆病 和 肝炎 综合症 救治
1,品牌电饭煲、电磁炉等超值大礼，购买x件就可获得价值xxx元大礼，还在等什么速来抢购！抢购地址：潘集东十字路金格四海家电城  抢购电话：,品牌 电饭煲 电磁炉 等 超值 大礼 购买 件 就 可 获得 价值 元 大礼 还 在 等 速来 抢购 抢购 地址 潘集东 十字路 金格 四海 家电 城 抢购 电话
1,日一同走进心中的神秘花园，品味三月明媚春光，绽放浪漫情愫。春款可以满xxx减xx回届时可获得品牌特定礼品。咨询电话：xxxxxxxxx,日 一同 走进 心中 的 神秘 花园 品味 三月 明媚 春光 绽放 浪漫 情愫 春款 满减 回 可 获得 品牌 特定 礼品 咨询电话
1,玫琳凯x月促销 满xxxx送xxx元 满xxxx送xxxx哦 办会员xxxx送xxxx产品哦 当月生日办会员另送xxx元口红一支 招募专兼职美容顾问 百度玫琳凯之窗免费申请VIP美容顾问编号xxxxxxxxxxxx,玫琳凯 月 促销 满送 元 满 送 办 会员 送 产品 当月 生日 办 会员 另 送元 口红 一支 招募 专兼职 美容 顾问 百度 玫琳凯 之窗 免费 申请 美容 顾问 编号
0,现请求法院依法判令二被告赔偿原告经济损失6000元,现 请求 法院 依法 判令 二 被告 赔偿 原告 经济损失 元
0,Bushiroad和东映公司,和 东映 公司
1,xxxx年成人专升本报考通知：河北大学面向全国招生，参加xx月份成考通过后三年可拿国家承认学历～河北大学本科证书！学费一年xxxx元！前xxx名报名者赠考试资料，同学抓紧时间报名，！招生办咨询电话：xxxxxxxxxxx（王老师）,年 成人 专升本 报考 通知 河北大学 面向全国 招生 参加 月份 成考 通过 后 三年 可 拿 国家 承认 学历 河北大学 本科 证书 学费 一年 元前 名 报名者 赠 考试 资料 同学 抓紧时间 报名 招生办 咨询电话 王老师
1,xxxxxxxxxxxxxxxxxxx广发银行，张寒,广发 银行 张寒
0,为复仇贪污1500万玩游戏,为 复仇 贪污 万 玩游戏
0,他团队所有的基金款全部捏在手里拒绝交给公司,团队 所有 的 基金 款 全部 捏 在 手里 拒绝 交给 公司
0,去看一场属于自己107分钟电影,去 看 一场 属于 分钟 电影
0,献计献策：应该把那些盗窃犯抓起来,献计献策 应该 盗窃犯 抓
0,xxx天升一级吗腾讯你对我有意见吗,天升 一级 吗 腾讯 对 有 意见 吗
0,WalterPalmer猎杀狮子,猎杀 狮子
1,免费送全年xx个月xx次面部强效补水一套价值xxxx元    尊颜美容温馨提示！！！在春季做好皮肤补水、补氧、补胶原蛋白工作，可增强皮,免费送 个 月 次 面部 强效 补水 一套 价值 元 尊颜 美容 温馨 提示 在 春季 做好 皮肤 补水 补氧补 胶原蛋白 工作 可 增强 皮
1,展讯:武汉吉顺会展服务有限公司xxxx年首届品牌服饰及南北干货土特产博览会于x月xx在钟祥市xx世纪广场(承天广场)隆重举行!自然人流,展讯 武汉 吉顺 会展 服务 有限公司 年 首届 品牌服饰 南北 干货 土特产 博览会 于 月 在 钟祥市 世纪 广场 承天 广场 隆重举行 自然 人流
0,這明明就是因為xx話的劇透裡團兵閃到我眼鏡的鏡片又掉了,這 明明 因為 話 的 劇透裡 團兵 閃到 眼鏡 的 鏡片 又 掉
1,菲林格尔地板xxxx新品上市，x·xx体验特惠，进店有礼，买地板送墙纸，买地板送现金，欢迎光临，祝你福寿安康羊年发大财。地址：中润,菲林 格尔 地板 新品 上市 体验 特惠 进店 有 礼 买 地板 送 墙纸 买 地板 送 现金 欢迎光临 祝 福寿 安康 羊年 发大财 地址 中润
1,联系QQxxxxxxxxxx、印章，牌照，建筑八大员，一二级建造师，营业执照，建筑，商业，广告漂，找xxxxxxxxxxx小王d,联系 印章 牌照 建筑 八大 员 一 二级 建造师 营业执照 建筑 商业广告 漂找 小王
0,2、进一步证实了被告欠原告借款真实性,进一步 证实 被告 欠 原告 借款 真实性
0,赞爷竟然说南京把我变文艺咯,赞爷 说 南京 变 文艺 咯
0,一天到晚XX宿舍是我们的XX已满,一天到晚 宿舍 是 的 已 满
0,由一部Rotax912引擎驱动后置的螺旋桨,由 一部 引擎 驱动 后置 的 螺旋桨
0,下个月杭州WSET二级和南京WSET三级,下个月 杭州 二级 和 南京 三级
0,1、他们的强项是“辟谣但从不告诉你真相”,的 强项 是 辟谣 但 告诉 真相
0,我现在的心情比考研究生更复杂了,现在 的 心情 比考 研究生 更 复杂
1,富春山居金春三月送大礼，推出xxx方山墅户型，x套间+工人房，超大双阳台、南北对流，x.x米层高，xxx米超宽楼距，xxx万起便可入住,富春山 居金春 三月 送 大礼 推出 方山 墅 户型 套间 工人 房 超大 双阳台 南北 对流 米 层高 米 超宽 楼距 万起 便 可 入住
1,：户名：邓炳金xxxxxxxxxxxxxxxxxx 工行：户名：邓炳金xxxxxxxxxxxxxxxxxxx,户名 邓炳金 工行 户名 邓炳金
0,为权利、为财富、为长生、为使命,为 权利 为 财富 为 长生 为 使命
0,他到医院治疗声带惊奇地发现,到 医院 治疗 声带 惊奇 地 发现
1,诚彩光电恭祝各位元宵节快乐，生意兴隆，万事如意…$我们将为您提供更加优质的服务，产品再优惠；$超亮外露灯：$x厘红光：x.xx元、白光,诚彩 光电 恭祝 元宵节 快乐 生意兴隆 万事如意 将 为 提供 优质 的 服务 产品 再 优惠 超亮 外露 灯厘 红光 元 白光
0,中州路南京路交叉口中州路工贸路交叉口还有一个中州路和珠江路后面那个路交叉口,中州 路 南京路 交叉口 中州 路 工贸 路 交叉口 一个 中州 路 和 珠江路 后面 路 交叉口
0,一个因为在医院体检聊的很投缘,一个 在 医院 体检 聊 的 投缘
1,您好，我是城市人家装修公司的蔡庆莉。 我们公司在云龙区万达广场写字楼B座xx楼。 店庆x周年，抢红包活动。最低xxxx元，最高xxxx,您好 是 城市 装修 公司 的 蔡庆莉 公司 在 云龙区 万达 广场 写字楼 座楼 店庆 周年 抢红包 活动 最低 元 最高
1,你好！美颜教室化妆品庆两节全面特惠促销中！赶快到店咨询选购吧！活动时间：(x月x号一x月x日).,你好 美颜 教室 化妆品 庆 两节 全面 特惠 促销 中 到 店 咨询 选购 活动 时间 月 号 一月 日
0,由于新一代的大众Tiguan在内部尺寸上会进一步的增大,新一代 的 大众 在 内部 尺寸 上 进一步 的 增大
1,家长，您好！我是刚和您通过电话的未来星教育李老师，专业一对一辅导，签约教学，保证效果。市区内可上门。预约免费试课电话可：xxxx-xx,家长 您好 是 刚 和 通过 电话 的 未来 星 教育 李老师 专业 一对一 辅导 签约 教学 保证 效果 市区 内 可 上门 预约 免费 试课 电话 可
1,x折销售；三、部分春装、男女衬衫、T恤、男西服、盒装衬衫x、x折；     机会难得 欲购从速 活动时间：即日起活动地点：河口,折 销售 三 部分 春装 男女 衬衫 恤 男 西服 盒装 衬衫 折 机会难得 欲购从速 活动 时间 即日起 活动 地点 河口
1,湖南移动全民免费升xG啦！xG手机x元购，购机话费打x折，送xxG流量、免费换xG卡，赠xxxx分钟通话……畅享众多优惠，快换移动真xG!,湖南 移动 全民 免费 升 手机 元购 购机 话费 打折 送 流量 免费 换卡 赠 分钟 通话 畅享 众多 优惠 快换 移动 真
1,需要护士挂证，请联系我。xxxxxxxxxxx,需要 护士 挂证 请 联系
1,名城地产感谢您的来电，我店主营二手房交易，欢迎广大新老客户的光临，我们将以一流的品质竭诚为您服务！地址：时代广场x栋xx号（挂机短信）,名城 地产 感谢您 的 来电 店主 营 二手房 交易 欢迎 广大 新 老客户 的 光临 将 以 一流 的 品质 竭诚 为您服务 地址 时代广场 栋 号 挂机 短信
1,长风街恒实平阳景苑美特好商铺开盘销售，带租约，现铺，大红本，年租金收益xx%.总价xx万起，地址：长风街桥东路北山西恒实大厦一层中信银,长风 街恒实 平阳 景苑 美特 好 商铺 开盘 销售 带 租约 现铺 大红 本 年租金 收益 总价 万 起 地址 长风 街桥 东路 北 山西 恒实 大厦 一层 中信 银
0,加油吧小小少年的小小父母,加油 小小 少年 的 小小 父母
1,魅力女人节！x月x日一x日夏娃工秀隆重推出满xxx元送xxx元满xxx元送xxx元满xxx元送xxx元活动！欢迎进店选购[夏娃之秀],魅力 女人 节月 日 一日 夏娃 工秀 隆重推出 满元 送元 满元 送元 满元 送元 活动 欢迎 进店 选购 夏娃 之秀
0,疑点x：衡阳市中院李芳仪法官请你认真调看一审庭审记录原告说全部给的是现金,疑点 衡阳市 中院 李芳仪 法官 请 认真 调看 一审 庭审 记录 原告 说 全部 给 的 是 现金
0,——论印度此起彼伏的强奸案,论 印度 此起彼伏 的 强奸案
1,尊敬的顾客您好:薇姿三八节全国双倍积分x月xx日一x月xx日;现在有套装活动、还有其它专柜活动，专柜活动配额有限送完为止。现在活动多多,尊敬 的 顾客 您好 薇 姿 三八节 全国 双倍 积分 月 日 一月 日 现在 有 套装 活动 专柜 活动 专柜 活动 配额 有限 送 完 为止 现在 活动
0,请注意选择“onesize”,请 注意 选择
0,我终于等到微软给的升级推送信息,终于 微软 给 的 升级 推送 信息
1,普惠金融，办公地点在恒隆二期xx楼。是受银监会监管，风投认可的pxp平台，总部设立在北京。现提供三个月x%，半年x%，一年xx%以及每,普惠 金融 办公 地点 在 恒隆 二期 楼 是 受 银监会 监管 风投 认可 的 平台 总部 设立 在 北京 现 提供 三个 月 半年 一年 每
0,总不能为了办个业务坐飞机全国跑吧,总 办个 业务 坐飞机 全国 跑
1,亲爱的会员，五道口阿尤祝您节日快乐。xx年春夏新品到店，凭短信到店消费xxxx元赠送xxx代金券一张，活动时间x月x日至x日，我们在,亲爱 的 会员 五道口 阿尤 祝您 节日快乐 年春夏 新品 到 店 凭 短信 到 店 消费 元 赠送 代金券 一张 活动 时间 月 日 至 日 在
0,扬州市区哪有环境雅一点可以打麻将的咖啡店,扬州 市区 哪有 环境 雅 一点 打麻将 的 咖啡店
0,有网友质疑大学生的生活自理能力,有 网友 质疑 大学生 的 生活 自理能力
1,你好！我是云南巨业公司的何超！本公司主要经营方管，矩管，板材！有需要可以联系一下！谢谢！价格方面要比市场有优势！质量保证！,你好 是 云南 巨业 公司 的 何超本 公司 主要 经营 方管 矩管 板材 有 需要 联系 一下 谢谢 价格 方面 要 比 市场 有 优势 质量保证
1,你好，荔浦电信新春送福利，x月x日在蒲芦电信营业厅存xxx元话费可获赠超长待机大字手机一部，数量不多送完为止,你好 荔浦 电信 新春 送 福利 月 日 在 蒲芦 电信 营业厅 存元 话费 可 获赠 超长 待机 大字 手机 一部 数量 不多 送 完 为止
1,尊敬的用户你好，恭  喜！您的号码被<淘> <宝> 网活动组后台随机选为二等奖用户，你将获得xxxxxx元及Apple NoteBoo,尊敬 的 用户 你好 恭喜 的 号码 被 淘宝网 活动 组 后台 随机 选 为 二等奖 用户 将 获得 元及
0,房地产在股市里占据了很大权重,房地产 在 股市 里 占据 很大 权重
0,x的防晒品哦现在活动xx元还买x送x,的 防晒品 现在 活动 元 还 买 送
1,用车子做南京利息最低   不抵押   无房车信用好有流水也可以做      额度高！麻烦存     周围有人贷款可以联系,用 车子 做 南京 利息 最低 不 抵押 无 房车 信用 好 有 流水 也 做 额度 高 麻烦 存 周围 有人 贷款 联系
